portfolio_id,date,portfolio_value,return_percentage,benchmark_return,net_inflows,net_outflows
2439,2023-03-08,131191.48,-0.41,-0.35,5276.14,12439.18
4390,2024-06-05,247050.83,14.94,17.24,8617.56,16925.28
5390,2023-08-30,66240.21,16.68,18.24,13771.08,10036.52
8996,2024-04-11,237053.06,-4.07,-3.6,17110.18,19229.41
8356,2023-05-24,334929.49,17.95,17.38,3249.45,3403.23
8368,2024-04-11,364621.52,9.37,9.8,5402.73,7038.17
4355,2022-11-07,274657.89,-8.8,-7.71,4399.08,11130.97
7756,2023-03-18,81266.54,12.73,12.16,11932.85,6392.45
7582,2022-11-15,141075.95,0.96,0.89,6881.9,16358.55
4957,2023-07-12,479381.44,12.48,11.79,15716.9,19267.1
6750,2024-07-19,157954.85,4.82,5.31,3309.31,9211.77
3109,2024-08-10,290995.93,18.42,16.55,15462.27,15265.88
7654,2022-10-31,30799.78,2.12,2.35,12298.66,2911.84
7172,2023-08-20,234046.74,3.07,2.47,8715.95,5910.94
2461,2024-01-12,186860.12,-0.53,-0.54,15029.91,8372.93
4157,2023-08-17,490969.14,16.27,13.1,17068.82,14112.04
2382,2024-03-22,242263.81,-2.78,-3.07,18369.69,6117.98
3725,2022-10-10,379802.0,-2.11,-2.35,8850.94,6465.41
2253,2023-09-13,474837.19,15.59,17.47,16859.32,18753.73
1726,2024-06-28,213565.02,11.67,9.46,7234.22,11238.29
5705,2024-03-10,58668.35,5.28,5.48,16836.27,4222.45
1726,2024-06-29,397890.97,13.4,12.58,16306.64,7589.85
6661,2023-08-22,261673.63,5.2,4.89,19307.55,4377.0
5264,2022-09-29,182896.65,2.32,2.22,15544.21,16345.98
5110,2024-02-14,135403.34,15.7,16.14,18707.9,13153.79
9900,2023-10-15,116280.78,-3.12,-2.56,12072.84,19635.79
1726,2023-09-13,193934.16,6.19,6.0,12689.49,7278.96
4566,2024-05-08,445915.83,-5.61,-6.48,17377.41,17171.5
3504,2022-11-20,80026.32,15.32,14.74,7918.76,11590.31
1204,2024-04-06,378341.03,-0.76,-0.72,18797.86,10109.85
5541,2023-03-05,32512.54,13.89,12.29,3903.43,2865.99
7983,2024-03-15,414187.94,17.28,20.01,5892.46,936.88
4390,2024-07-13,486895.94,8.68,9.76,13612.89,9493.64
3558,2023-12-10,88533.82,15.5,17.39,10053.01,8984.26
4877,2023-08-01,243567.26,-4.93,-5.81,631.18,13542.64
3504,2022-11-09,258822.33,12.8,13.47,6065.02,9073.69
1719,2023-09-08,138244.46,10.56,8.8,17828.79,14103.39
2079,2023-01-16,62639.3,-2.28,-1.93,7219.11,7648.51
2697,2022-09-29,53830.79,-9.47,-11.31,4622.3,19867.25
6218,2024-03-19,92020.68,14.47,16.73,17310.23,14291.69
2159,2023-07-21,199596.55,9.88,9.86,7415.58,4974.03
2525,2024-03-07,492644.62,-4.83,-4.75,12993.56,13444.8
4843,2024-03-22,225147.32,-8.13,-8.75,1644.76,15433.27
3900,2024-07-14,48861.17,11.86,12.72,5413.89,4038.26
4007,2024-05-04,14881.45,-1.64,-1.45,14346.59,5745.16
7948,2023-02-08,51480.98,-4.28,-3.61,3123.22,15546.51
1845,2023-07-11,463264.35,-0.29,-0.33,18004.78,15521.43
9353,2023-03-03,477370.02,11.4,12.85,8677.26,7236.73
6070,2023-02-15,393869.73,17.01,18.4,16383.14,11975.71
1558,2022-12-19,437442.09,13.86,11.5,5125.81,16642.67
3300,2023-10-17,83445.67,2.95,2.69,17518.35,13194.47
1269,2022-12-03,248843.78,19.9,18.96,10349.83,16781.21
4321,2023-02-08,13522.1,3.65,3.26,3169.48,11411.7
9116,2022-11-24,392943.1,-9.68,-8.36,6881.75,19157.97
2079,2023-10-22,44065.95,11.41,10.59,5839.8,9314.25
2525,2022-11-11,417615.42,12.63,11.1,3710.81,17712.88
1932,2023-09-20,399387.88,-6.1,-4.88,2121.65,8526.57
2598,2024-08-29,43402.02,-5.23,-5.7,9880.25,16537.05
4351,2023-03-20,464373.99,14.95,13.34,3616.88,19603.53
2525,2023-10-26,391575.88,16.61,17.81,10601.62,6428.95
8371,2024-06-06,391669.06,10.38,8.34,1924.99,12385.48
8313,2023-10-17,271533.46,3.62,3.36,1872.35,4106.99
4566,2022-11-13,150084.85,-5.17,-5.47,12004.94,10960.8
3120,2022-11-21,223369.91,8.39,7.78,12540.93,1616.39
6218,2022-12-29,394525.57,19.83,22.44,7236.35,2180.32
9920,2024-02-11,260504.78,17.98,15.77,17423.51,5197.32
7234,2024-03-14,104611.37,18.41,22.03,3435.25,17066.97
4919,2022-10-09,59331.76,1.88,1.83,7138.1,7484.6
1784,2023-05-02,82934.84,-9.05,-7.72,5208.75,18368.01
9983,2022-09-27,100021.29,-3.0,-3.28,7215.6,13440.11
5264,2024-02-10,276386.7,-3.88,-4.42,17528.82,10743.38
1858,2023-07-12,335199.11,-8.36,-8.84,9513.2,19309.36
1787,2024-09-25,78284.8,19.37,21.31,13109.11,17208.79
7172,2023-07-23,120985.36,12.12,13.43,4203.2,9293.0
7071,2023-09-21,80920.52,17.61,20.58,8085.65,15118.8
4390,2024-06-28,364742.3,6.39,7.53,13921.64,6813.88
3640,2023-09-09,57483.72,19.22,20.7,19030.82,5419.81
6536,2023-07-09,448442.36,11.62,11.62,8344.13,10165.41
8616,2023-09-27,412058.28,15.22,13.11,9650.97,3020.93
7985,2022-12-04,341696.59,4.61,5.13,11621.05,4054.81
9353,2023-10-31,382662.31,4.56,5.29,12076.01,19258.53
5136,2023-12-29,342277.25,-6.43,-5.44,886.35,8922.9
2235,2023-07-16,399541.76,7.01,7.11,254.9,9431.18
8156,2023-05-12,374048.96,19.23,15.5,14013.34,14313.79
2131,2024-05-11,176203.31,2.0,1.62,18813.66,5897.47
5559,2024-03-04,290076.15,-8.69,-9.48,12061.49,11191.84
8975,2023-12-24,243646.57,-0.45,-0.4,11156.47,12098.54
1029,2023-01-02,250361.81,-5.35,-5.75,8487.22,2720.39
7234,2023-07-03,325307.35,15.34,17.81,7769.56,9510.87
2697,2023-10-25,328812.33,11.14,12.63,18711.39,18203.28
7027,2024-05-08,284668.49,-7.82,-8.39,12864.01,2896.54
8503,2024-05-10,225060.7,-0.87,-0.87,1374.9,19248.96
2697,2022-11-29,496966.08,8.3,6.65,9347.48,12974.63
9236,2024-04-13,242876.94,12.9,14.45,6785.67,9484.9
2159,2023-12-11,43317.46,0.76,0.86,9313.8,17716.69
1666,2023-08-30,343851.27,15.33,16.74,19461.11,3742.47
2461,2022-11-13,86968.68,0.76,0.9,3956.15,18713.8
2461,2024-02-21,495043.57,11.91,12.13,16390.75,14932.84
1932,2023-06-07,266689.15,18.04,16.18,7312.64,3861.64
4716,2024-07-06,25416.1,-0.64,-0.71,8253.95,13221.94
2382,2022-12-07,427982.52,3.51,3.29,5598.57,13975.3
6369,2024-04-28,495617.83,11.95,12.02,1219.15,8932.78
8368,2023-05-13,321557.44,0.85,0.73,10086.06,544.96
9900,2022-11-10,206573.04,1.0,1.07,10127.2,10378.92
2439,2024-05-23,443575.75,-2.54,-2.96,4635.8,12149.74
5559,2022-12-14,390960.69,1.64,1.49,6726.91,6159.97
4157,2023-07-22,274724.72,15.84,12.7,13562.02,13416.32
4430,2023-01-15,219394.04,3.48,3.69,9823.64,7550.15
7858,2023-03-01,313418.03,-1.24,-1.29,17715.62,4142.16
2363,2024-08-09,22580.36,-6.76,-5.55,14270.02,17814.24
8069,2023-09-14,36566.69,9.22,7.7,17168.22,8090.21
3617,2023-06-12,323157.33,18.22,15.89,11981.02,14201.49
3193,2022-11-05,40630.04,3.02,2.92,7145.48,16764.6
4716,2024-03-03,45562.25,2.95,2.73,18389.46,16811.05
2461,2024-08-29,322462.09,12.13,11.36,3174.75,4583.42
8996,2023-09-22,269659.52,2.21,2.22,730.06,18870.31
9353,2023-08-21,202219.9,1.29,1.03,3806.46,3921.93
7985,2023-03-24,228926.63,12.07,13.71,14512.26,9941.49
5631,2023-01-05,219611.09,-0.78,-0.71,8512.81,3110.0
3877,2023-11-24,58944.53,7.9,8.36,16793.97,5819.54
1475,2024-04-04,137256.99,-9.36,-8.62,5721.3,4720.09
4862,2022-10-01,59305.43,2.25,1.86,5540.75,12430.02
2055,2023-09-10,310648.62,14.83,12.97,17412.21,11930.87
2598,2023-11-25,146029.38,6.07,5.44,5699.66,5256.22
1410,2023-12-11,208125.66,15.65,15.62,11164.15,16471.1
6258,2023-04-27,392908.66,-5.74,-4.95,8219.49,17688.29
7049,2023-12-30,276828.62,-6.11,-5.27,10299.46,2301.95
2055,2022-12-12,290783.23,6.18,6.14,16422.07,18997.41
4566,2024-06-30,247855.42,-8.05,-9.58,19729.65,12327.99
4957,2023-09-11,71377.98,19.39,21.11,2577.55,11662.62
8625,2023-04-19,152587.38,11.73,9.63,3654.6,788.75
7581,2024-06-19,32033.98,0.29,0.25,17552.6,15949.24
3877,2024-01-21,48616.7,14.19,13.02,8280.59,78.23
4993,2024-03-18,348420.86,-8.73,-8.97,40.43,7167.19
9427,2023-12-04,476122.81,-3.2,-2.87,11989.39,898.78
6590,2023-10-10,427285.33,-9.6,-7.91,11694.12,1958.79
9353,2023-10-27,280948.51,5.03,4.13,879.93,7919.19
1029,2023-02-21,144248.02,1.38,1.53,16431.18,6496.46
4115,2024-09-24,177596.8,12.97,14.82,10594.1,13117.38
5158,2024-04-28,431932.07,4.7,4.68,3430.38,3357.37
3302,2024-06-14,57327.13,17.96,21.07,14792.61,7007.9
6258,2024-02-01,130597.2,11.74,10.49,18896.68,7718.82
7027,2023-03-25,156626.21,11.33,11.42,4387.41,17848.6
7976,2024-03-11,99251.8,-7.75,-8.88,68.27,3448.38
8853,2024-02-16,27878.17,2.27,2.08,17099.19,6277.63
9900,2022-12-03,303608.25,-7.67,-6.46,7382.95,498.63
5559,2022-12-16,200622.75,17.25,15.23,19363.41,6940.5
7581,2024-09-01,411727.21,-6.82,-5.73,12948.15,11302.91
3725,2023-05-19,88898.88,-0.11,-0.11,152.07,15943.59
2253,2024-03-12,46592.74,-3.14,-2.77,9397.96,2172.66
9353,2023-09-20,431798.87,13.25,15.69,9143.53,5146.16
2525,2024-04-27,37345.9,-2.19,-2.26,13973.66,7873.27
6661,2023-01-25,31928.66,14.97,15.09,7842.51,14046.83
6661,2023-10-28,460625.26,17.7,18.46,8532.46,16801.74
4115,2023-11-13,157242.94,-5.15,-5.96,1975.0,7692.06
2525,2024-04-24,328694.56,18.3,16.52,5664.96,1037.69
2157,2023-11-26,422737.56,8.68,7.19,12923.19,116.87
2235,2024-02-27,235620.99,4.72,4.77,12621.06,6798.12
3302,2023-02-17,130162.8,-9.89,-10.02,15489.72,5814.74
7985,2024-04-19,326297.54,16.59,15.23,6805.58,11356.97
5136,2023-07-10,197532.26,12.18,13.02,3833.6,13821.9
7270,2023-12-31,276701.72,10.76,11.73,4324.7,4023.23
7159,2024-03-07,499419.58,10.36,9.24,13197.9,11227.19
3258,2023-03-10,414583.03,19.98,17.46,6630.95,17185.76
4119,2024-04-13,481899.57,-7.36,-8.18,14526.44,728.87
9525,2024-03-25,402983.53,-7.02,-5.86,823.53,5101.28
2131,2022-09-26,404879.4,19.35,22.81,19491.28,16001.82
2304,2023-07-11,47970.58,17.04,18.7,8273.68,16483.57
6258,2024-04-05,157451.27,7.13,7.12,4574.96,4641.54
2582,2023-08-13,123738.68,18.37,19.99,14039.78,8186.17
7071,2022-10-11,257300.12,10.31,11.16,19621.11,16426.88
8002,2024-06-11,158651.56,16.69,18.53,7134.66,18805.43
1666,2024-05-22,369096.39,-2.85,-3.03,19950.62,13469.52
3900,2023-03-28,99016.08,7.55,8.89,4118.04,10313.91
7159,2024-01-17,148168.16,18.15,14.6,9630.48,9411.82
2253,2022-12-19,6196.2,7.73,8.74,10938.34,12221.93
5541,2022-12-31,130169.91,-2.84,-2.68,3666.09,5175.96
6750,2022-12-29,128566.6,-0.85,-0.87,7297.33,6565.31
3193,2023-09-01,158715.15,13.61,14.95,5181.31,11413.86
4321,2023-12-18,12726.47,-0.81,-0.89,11703.91,5072.82
6661,2023-01-23,191033.29,5.91,6.67,16768.43,12910.56
9353,2023-10-22,180512.36,-2.65,-3.06,18777.45,19198.29
9116,2024-05-25,128647.5,-2.5,-2.41,18377.77,13323.8
8582,2024-01-23,284608.18,3.64,3.76,1768.64,1482.4
9698,2024-06-21,39448.69,8.47,8.54,17248.68,1951.39
3640,2024-01-08,340524.79,4.31,3.78,12174.35,7116.01
8280,2023-12-01,182432.92,-8.6,-7.95,16166.43,11428.73
1787,2023-08-23,253520.32,18.42,15.69,11687.04,19119.59
8582,2023-11-23,302761.8,-7.64,-6.94,17374.48,12286.39
3109,2024-01-27,396627.56,11.02,8.95,6571.78,11079.82
6937,2022-12-18,336139.25,10.47,9.75,17148.92,19793.71
9525,2023-07-19,400574.08,18.1,16.98,2410.54,10380.33
8368,2024-01-27,498478.36,-2.44,-2.17,15883.33,9284.71
1483,2022-11-08,396063.2,0.88,0.93,951.72,6538.21
1784,2023-02-26,266321.34,18.26,15.91,19160.97,1688.56
1029,2023-01-14,344125.43,-6.55,-6.09,8244.41,16044.0
5264,2023-09-23,301417.99,12.59,12.62,7652.43,11870.53
2439,2023-01-26,434424.14,18.87,20.66,3382.78,17472.18
1204,2023-11-13,426122.82,18.65,16.58,15831.2,14516.67
4919,2024-07-22,260457.18,-5.78,-6.72,11946.7,2722.43
7258,2023-11-08,103019.73,4.89,5.38,14965.16,19104.02
8582,2023-12-07,54299.72,-0.08,-0.07,19078.27,11692.26
2150,2024-05-08,189217.44,17.57,16.59,19018.65,2050.29
3938,2024-02-23,40292.71,-8.74,-8.58,9667.2,7374.87
8975,2024-03-30,296708.51,10.39,12.33,5228.27,14822.27
3112,2024-07-06,487971.0,17.49,18.81,11983.16,8116.65
8280,2024-06-21,410905.26,11.44,11.39,6148.15,19113.47
3778,2023-03-24,15801.89,16.89,19.93,13769.47,13213.03
7581,2023-07-17,333798.73,0.39,0.31,4009.77,4580.02
5007,2024-06-09,256536.76,-4.59,-5.19,6286.41,17892.14
8661,2024-04-19,343005.98,4.78,4.1,3703.93,11883.5
9031,2023-03-01,373860.57,-8.97,-9.96,18862.11,12842.98
6750,2024-05-16,228026.14,-4.96,-5.36,14426.69,18579.68
4957,2024-04-29,324376.04,12.62,13.38,1297.17,4146.65
1666,2024-02-25,183380.69,10.66,10.12,18519.39,2456.24
7071,2022-10-06,220042.01,-4.19,-3.42,4295.57,6517.39
6661,2024-03-22,306577.95,-1.85,-1.94,4365.87,7969.44
2720,2024-07-26,31347.91,17.1,13.84,3641.06,10181.29
7985,2023-11-09,208174.97,5.33,5.43,119.53,10204.94
1280,2023-04-23,239053.31,8.21,8.07,5367.02,775.18
1471,2022-12-01,169638.54,-5.73,-5.63,16258.69,11310.99
9730,2024-05-14,65702.34,6.85,7.02,1336.8,6546.43
3758,2024-08-08,35013.05,14.03,14.77,18565.44,8183.57
7581,2024-01-10,83901.34,14.21,15.53,13770.31,11940.64
8313,2023-02-24,425530.16,-0.97,-1.01,4724.6,591.09
8907,2024-03-28,222179.01,13.85,14.79,8396.55,8942.49
9983,2024-03-18,255005.49,16.07,19.01,10318.42,19464.8
1029,2023-01-13,36386.03,-5.51,-5.29,3988.96,11749.8
8996,2023-07-26,267620.86,1.83,2.15,16340.19,12946.64
5663,2023-03-08,72696.63,-0.52,-0.61,3817.1,622.05
9751,2023-03-19,86209.98,18.41,17.09,13361.39,17678.11
2823,2023-04-27,80245.33,1.18,1.2,12139.91,16731.14
5318,2023-02-16,142153.56,17.66,17.75,13237.65,7709.97
5646,2022-10-03,325602.28,8.54,9.32,19058.34,1399.73
9920,2024-01-17,386209.62,14.52,15.14,6477.73,10655.67
6661,2022-11-11,32106.54,19.63,16.72,1688.56,14833.84
4321,2024-07-14,253778.53,-8.54,-8.6,13502.75,1293.19
1280,2024-08-05,260188.63,19.81,18.13,2101.33,12155.16
6536,2023-06-09,336669.24,1.49,1.73,169.08,1094.33
2150,2023-12-25,58122.5,5.34,6.14,2440.41,11063.58
1280,2023-04-11,212072.78,-6.46,-5.62,3938.8,16066.06
2439,2023-11-03,390987.36,18.64,16.46,5036.35,10999.68
1770,2023-10-12,187014.19,1.73,1.53,7296.33,9094.42
7159,2023-09-19,292169.87,8.4,8.42,16387.37,13057.71
3504,2023-01-16,351838.66,5.96,6.0,18202.79,14262.57
4993,2023-05-29,390234.32,18.61,22.22,3656.14,16648.32
6070,2024-03-24,127051.72,-0.06,-0.06,7834.38,12217.42
7049,2022-11-28,492859.6,8.46,9.77,9540.59,19863.19
1845,2023-03-31,174976.13,19.44,22.69,18673.34,17128.41
9920,2023-02-12,391727.16,19.36,21.42,13459.99,10993.23
9575,2023-04-23,83040.24,8.92,10.41,7515.46,8597.61
8550,2023-09-19,10232.8,10.44,11.7,10859.05,7131.61
7270,2024-01-06,256136.94,-6.98,-8.23,1210.35,10471.72
6218,2023-11-27,238777.41,4.15,4.9,13361.33,16219.14
7027,2024-07-19,199139.24,15.27,16.38,4172.08,14746.09
3900,2023-09-19,142568.78,10.81,12.32,11967.41,1357.67
1069,2023-03-06,411558.12,16.54,14.74,1800.47,8695.16
9733,2024-05-07,85003.33,-6.61,-6.34,11285.61,18061.46
4862,2024-02-19,146914.62,2.5,2.42,17166.03,501.94
2344,2023-04-24,307072.52,13.46,15.45,5116.9,623.72
5158,2024-07-31,324272.21,2.37,2.63,6734.15,3331.66
3617,2024-08-08,42555.24,-7.3,-8.54,19841.81,6576.4
5431,2023-07-21,171573.64,-8.09,-7.94,12318.96,9576.09
1069,2023-02-18,470198.75,-8.66,-9.0,14693.93,10196.91
5264,2023-08-23,200449.48,5.86,4.72,12870.4,8785.56
7655,2022-11-08,350859.76,0.5,0.45,15015.74,11597.09
8280,2024-04-28,235508.17,6.02,5.12,17837.0,6682.67
3558,2024-01-31,389833.72,18.29,16.36,960.62,5698.46
3617,2023-02-19,305013.11,-3.34,-2.72,7468.96,1244.39
3862,2023-09-25,494314.08,4.88,4.35,4117.46,19913.87
3109,2024-08-01,262996.27,18.33,20.58,14956.22,17708.37
2582,2023-11-04,409401.53,3.82,3.13,19018.62,12484.31
9733,2024-06-09,218192.66,0.09,0.08,5721.88,9039.78
8616,2023-02-26,75265.0,-5.89,-5.32,9473.09,2220.46
1483,2023-04-15,362153.69,8.48,9.81,12526.31,19807.34
3120,2023-12-13,226983.79,14.59,12.34,19331.16,11199.58
4351,2024-02-08,455815.94,1.84,2.1,4683.64,17212.02
3725,2024-04-18,338433.22,-6.31,-5.07,8406.66,19196.92
7027,2023-11-09,61866.56,17.81,19.62,14757.36,17508.6
6906,2024-03-15,284091.0,11.43,10.56,1178.02,12215.6
5663,2024-03-14,190394.66,12.08,14.37,16143.79,16701.59
1763,2022-12-04,53846.79,9.82,11.57,13410.16,2164.58
2525,2022-12-28,42201.02,-4.59,-5.26,14499.44,7863.79
2448,2024-07-28,489999.18,15.18,14.55,3847.22,4476.59
8002,2023-04-06,445415.83,13.52,14.88,10127.41,8142.75
4566,2023-03-30,188000.81,10.52,9.95,4059.1,13128.46
6937,2022-10-01,141922.6,8.47,10.1,16907.7,5349.86
9900,2024-05-08,165403.72,-3.54,-3.57,4183.98,12479.22
7270,2023-09-20,287054.44,10.68,8.9,6181.85,8058.8
7071,2023-05-12,212575.92,-5.4,-5.87,12252.48,5522.93
8550,2023-10-17,96390.62,15.03,13.14,1844.72,9160.7
8156,2024-03-20,68418.8,0.48,0.4,1171.25,17209.06
8280,2024-03-16,323238.03,12.11,14.21,4237.41,921.16
2131,2022-11-15,68841.74,-1.95,-1.96,12343.37,41.39
2448,2024-06-21,190000.81,18.8,20.04,89.73,18388.82
3617,2023-08-14,260536.53,6.81,8.14,14233.1,10908.93
7159,2023-02-22,174026.28,3.9,4.28,19325.22,10944.84
6906,2024-07-01,206179.15,6.52,5.39,14057.01,4722.69
9866,2023-05-09,265262.8,2.15,2.24,16300.49,4176.76
2823,2023-10-12,338263.0,4.1,4.35,6924.07,17601.1
9063,2024-09-10,326646.07,15.95,13.66,11643.92,11604.11
7159,2023-06-23,139374.86,11.65,11.71,7531.53,15107.26
4566,2023-09-18,375760.28,15.8,16.01,8590.39,10175.64
4321,2022-12-30,52840.18,-0.88,-0.9,2654.44,1594.84
4705,2024-02-26,151866.71,-8.36,-8.8,8741.1,1783.49
4957,2023-11-06,102898.51,14.14,12.98,7675.41,6498.42
7691,2023-07-13,419303.41,3.91,3.68,3647.87,18050.04
1405,2023-09-30,427726.14,-2.27,-2.61,10699.85,17292.8
9116,2023-07-30,231021.47,6.87,7.72,12781.06,12697.67
7691,2024-07-08,89569.01,-2.99,-2.69,11364.53,17446.47
9757,2024-09-19,422587.57,-3.35,-4.0,18586.8,12604.43
9153,2024-05-18,65940.17,6.74,6.59,10186.84,10401.87
7046,2024-01-19,439733.72,-7.17,-7.13,1554.01,16951.36
4862,2023-09-27,468221.92,1.62,1.58,4346.33,3848.77
1138,2024-07-08,276300.98,3.74,4.2,2400.35,3557.35
8002,2023-06-01,175545.47,-5.23,-5.14,11234.24,3449.04
4351,2024-06-02,49308.04,14.71,13.97,7510.82,3747.4
4566,2023-12-14,216663.84,8.09,8.62,10888.18,5002.13
7985,2023-09-01,82890.38,6.94,8.25,11883.44,13247.94
3758,2022-11-28,385900.99,-4.14,-4.82,11716.61,12502.59
7634,2022-11-10,367504.82,-8.76,-9.05,18382.34,13613.73
1558,2023-01-22,414353.28,-5.57,-5.85,4328.69,14005.71
1932,2024-02-09,200406.86,7.82,7.69,11753.22,18846.26
2382,2023-09-29,288563.91,15.26,14.35,3689.75,13794.58
5158,2024-05-30,257555.74,18.31,20.87,12118.77,2368.25
6218,2023-04-17,395233.17,-5.2,-5.35,14877.74,17419.79
2582,2022-12-31,265454.38,18.03,21.16,14283.0,5473.74
3877,2024-08-07,444888.87,-4.95,-5.72,3957.71,14291.73
1932,2023-06-23,418289.65,2.85,3.33,151.01,3639.9
1787,2023-01-23,112815.42,16.55,15.83,12758.15,3878.13
9427,2024-08-01,169137.45,19.94,16.41,3123.53,18142.84
6536,2023-07-10,489090.02,-5.84,-5.01,12557.59,10447.75
3862,2024-05-30,161484.18,1.9,1.73,8518.83,9193.57
4321,2024-06-15,403083.31,6.14,5.3,14257.04,9545.05
7985,2023-08-04,366248.43,1.49,1.7,19202.2,10345.02
2382,2023-07-21,348725.83,17.0,19.8,11612.01,15999.29
5968,2023-07-05,384620.73,1.61,1.88,10645.7,17455.34
2720,2023-05-16,20150.18,-6.12,-6.14,12704.56,13199.47
5110,2023-10-29,181209.12,7.88,7.51,1619.17,7609.7
2582,2023-08-25,187731.92,6.58,7.76,5111.82,8140.69
6263,2023-08-03,260360.12,13.13,11.09,18342.14,4461.16
9044,2024-08-10,404750.47,-7.54,-8.63,7378.09,5942.39
5136,2023-08-16,308618.25,-2.99,-2.75,15899.1,1587.88
5108,2024-05-11,388756.14,12.03,12.6,13338.75,6020.57
5933,2023-09-19,21508.11,11.48,12.85,12966.07,19013.02
7983,2024-06-29,205184.88,-5.4,-5.05,5882.67,5185.86
9153,2023-02-07,432614.54,17.6,18.76,12792.06,17320.72
9900,2024-02-14,243307.33,-2.24,-2.64,5349.07,15671.35
3758,2024-07-05,220518.52,-0.32,-0.29,3066.93,3983.11
1475,2023-04-21,314595.85,-4.25,-3.6,12392.79,1144.56
1280,2024-08-24,237199.12,7.75,7.79,5067.84,15189.22
4390,2023-06-08,455826.54,5.0,5.0,17380.86,5356.46
9900,2024-05-04,369393.77,11.85,12.66,208.08,19958.8
7071,2024-03-09,398103.65,-6.67,-6.41,6123.64,142.12
7655,2024-01-24,236043.42,9.77,10.75,17584.65,17718.79
7027,2023-02-11,195081.97,-9.44,-8.85,8206.8,16411.37
4843,2024-01-27,177377.96,7.08,8.16,18421.29,7717.4
2157,2024-06-18,155895.77,6.52,7.54,5434.19,3297.43
7270,2023-06-01,240341.27,-6.4,-7.02,17546.93,18296.33
6369,2023-10-27,355054.27,19.58,23.38,13489.69,11101.6
6240,2023-02-19,199276.37,15.51,13.17,10275.76,16213.2
3900,2023-11-11,390913.75,-7.69,-9.0,631.33,2503.85
9353,2024-07-13,202090.51,-2.78,-2.76,16666.57,2122.13
7858,2023-07-09,355517.49,3.45,3.27,8889.94,484.27
6070,2023-04-06,362877.53,-9.74,-8.64,3561.9,9885.34
5663,2023-03-11,358630.75,19.62,17.9,15084.74,4118.15
6444,2023-12-30,457619.45,5.68,5.73,15714.46,13476.94
3574,2024-08-09,483578.93,13.56,15.12,5631.7,11124.12
6416,2023-12-18,472114.73,-5.14,-4.33,14776.12,9372.95
7265,2022-11-11,442127.83,18.86,16.81,170.98,5179.69
8853,2022-10-20,81538.75,9.41,10.39,7975.81,7117.29
7985,2023-01-05,234039.24,10.95,9.69,10348.46,1106.21
7655,2024-08-08,346405.51,2.61,2.85,7137.6,30.96
6536,2023-07-01,359246.48,-8.79,-7.41,9323.31,4578.12
5968,2023-08-17,447715.11,19.48,16.6,4156.34,7102.88
4115,2024-07-16,316897.11,14.92,17.87,747.46,6343.25
5264,2024-01-29,321954.32,-2.58,-3.09,6494.64,6186.17
7983,2023-11-17,235502.74,-9.38,-10.89,10769.19,2152.35
1558,2022-10-03,12156.77,6.77,7.86,5127.65,201.15
9116,2024-03-27,429618.73,19.33,23.19,12124.53,11079.55
7976,2022-12-15,49357.45,2.85,2.99,11517.66,14843.1
9983,2024-04-21,411693.05,0.95,1.13,14213.91,3302.17
9575,2023-05-26,296522.94,-6.61,-5.31,9931.35,13091.7
4705,2023-10-25,266865.29,1.09,1.18,13560.01,16758.57
9015,2023-04-20,435326.73,17.08,17.24,12744.55,11434.17
7691,2023-07-10,403695.19,-4.15,-3.52,10862.24,13609.5
4948,2023-11-12,200882.51,15.33,13.81,403.22,12456.48
7654,2024-02-08,133814.31,12.65,13.3,9328.0,2640.84
6590,2024-01-16,28407.51,7.53,8.11,4346.21,6706.08
8353,2024-01-04,400083.39,-6.96,-7.12,11184.15,5131.66
3258,2024-01-18,53669.3,-4.28,-4.11,12129.22,13105.25
6369,2023-05-16,425220.14,6.54,7.37,8726.37,8496.05
3504,2022-11-15,450796.52,16.02,16.81,12254.84,19273.16
4390,2024-09-08,218205.11,19.2,22.55,12158.13,15258.52
1029,2023-06-27,290847.28,-9.28,-9.44,11613.18,4980.85
4351,2024-07-27,47834.04,-5.94,-6.14,6693.35,17274.67
6070,2023-03-28,271955.63,-0.46,-0.38,16176.78,11576.2
7858,2024-06-05,471576.27,-7.79,-6.81,16479.22,12903.5
3617,2023-09-21,441076.56,7.12,7.21,6161.61,8259.09
5390,2024-01-06,284171.25,16.11,14.44,6338.47,19199.63
2159,2024-08-01,464597.4,18.04,19.07,16056.55,2839.26
7756,2024-05-18,233074.61,9.55,9.15,12885.84,11265.92
5646,2023-09-03,13360.44,16.01,18.6,1376.43,13656.05
2598,2023-02-16,184127.78,19.77,19.83,9492.13,2558.46
9900,2023-01-13,29780.15,1.6,1.4,16266.46,7275.86
1845,2024-05-13,449177.56,-3.58,-3.69,17662.18,6570.07
9983,2024-03-28,19302.17,15.61,13.33,17136.69,1706.65
8503,2023-12-23,47073.87,2.06,1.74,19718.24,10206.51
2055,2023-03-14,496034.29,-1.85,-2.19,696.2,8559.06
2461,2022-11-20,452406.9,16.04,18.4,19502.43,17579.99
1280,2023-03-04,123186.33,5.71,5.36,14267.71,3516.08
