transaction_id,portfolio_id,transaction_type,transaction_date,asset_type,asset_name,units,transaction_price,total_amount
9418787,1784,Buy,2023-03-16,Real Estate,Williams-Smith Real Estate,69.29,873.86,60549.76
9025260,7027,Dividend,2022-12-05,Mutual Fund,"White, Holmes and Valdez Real Estate",88.36,89.2,7881.71
8248439,7858,Sell,2024-07-02,Real Estate,Taylor-Grant Real Estate,72.6,351.16,25494.22
6129945,8371,Dividend,2024-06-10,Bond,Cobb-Hughes Stock,14.16,546.73,7741.7
8433663,7159,Buy,2023-12-05,Stock,Walton-Anderson Stock,50.55,825.22,41714.87
6040355,5559,Buy,2023-01-28,Stock,Alexander and Sons Stock,75.78,684.46,51868.38
4720328,1770,Dividend,2023-04-14,Bond,Beck Ltd Bond,44.68,452.06,20198.04
5544598,7983,Sell,2024-07-24,Bond,Hart PLC Real Estate,60.64,752.89,45655.25
5086987,6590,Dividend,2024-08-02,Real Estate,Booth-Tucker Bond,22.85,554.92,12679.92
7075536,9733,Dividend,2023-06-25,Stock,"Fry, Hawkins and Ramos Bond",45.01,439.2,19768.39
5299307,5933,Dividend,2022-09-30,Stock,"Simmons, Frazier and Brown Mutual Fund",5.8,341.33,1979.71
1843775,4716,Dividend,2022-10-12,Mutual Fund,Cabrera-Lopez Mutual Fund,13.81,988.56,13652.01
7687407,9153,Sell,2024-05-15,Mutual Fund,Roberts and Sons Stock,39.24,426.33,16729.19
8101950,2720,Buy,2022-09-29,Real Estate,Carter Ltd Mutual Fund,40.92,630.44,25797.6
6473122,4355,Sell,2023-02-14,Stock,"Shaw, Brown and Adams Real Estate",89.65,139.48,12504.38
6681860,9656,Sell,2023-07-03,Stock,"Rivera, Hayes and Hurley Mutual Fund",18.64,152.78,2847.82
4916414,9044,Sell,2024-01-06,Bond,Campbell LLC Bond,76.12,62.7,4772.72
6490689,7654,Sell,2023-04-06,Stock,"Jennings, Fisher and Hicks Stock",51.66,677.96,35023.41
2671289,2696,Buy,2023-02-23,Stock,Jackson Group Bond,80.32,914.99,73492.0
6617127,9525,Sell,2023-09-13,Real Estate,Henson-Ramirez Bond,25.94,972.25,25220.17
3078971,7046,Dividend,2024-09-02,Bond,Howard-Smith Real Estate,31.73,90.77,2880.13
4299606,9063,Sell,2022-09-27,Real Estate,Gibson Ltd Bond,66.03,674.08,44509.5
2736318,9730,Buy,2024-02-16,Real Estate,Estes PLC Bond,30.78,449.35,13830.99
7724523,1483,Buy,2023-03-06,Bond,"Howard, Meyer and Gilmore Mutual Fund",35.72,838.43,29948.72
8516309,5663,Buy,2022-12-06,Stock,"Jennings, Fisher and Hicks Stock",92.45,626.37,57907.91
6915669,1269,Dividend,2023-09-05,Bond,"Walters, Martinez and Wells Bond",17.71,891.89,15795.37
6167501,4115,Buy,2024-07-31,Bond,Cox Ltd Mutual Fund,8.7,522.77,4548.1
5388291,6416,Buy,2023-09-15,Real Estate,Wilson-Gardner Stock,80.5,807.31,64988.45
6132675,2461,Sell,2023-10-24,Real Estate,Johnson PLC Bond,39.14,154.97,6065.53
3967155,3193,Dividend,2024-01-06,Stock,Todd Ltd Stock,23.59,836.11,19723.83
7944834,2582,Dividend,2023-02-03,Real Estate,Huynh-Pace Real Estate,51.71,948.57,49050.55
4258487,7172,Dividend,2023-03-08,Bond,"Vincent, Colon and Thomas Real Estate",59.17,488.7,28916.38
8939206,1138,Sell,2023-05-27,Mutual Fund,Zuniga-Cowan Stock,23.11,791.54,18292.49
7046804,8234,Dividend,2024-09-17,Stock,Bailey Inc Mutual Fund,40.16,731.68,29384.27
4865250,5158,Dividend,2024-02-16,Real Estate,Mclaughlin-Brooks Real Estate,78.34,192.33,15067.13
6191705,5968,Dividend,2024-08-30,Mutual Fund,Jones Group Bond,77.31,969.53,74954.36
7889547,9153,Dividend,2023-09-27,Real Estate,Anderson PLC Real Estate,99.51,444.68,44250.11
1279039,5318,Dividend,2024-05-13,Bond,Marshall-Shepard Mutual Fund,70.29,531.13,37333.13
7199941,9900,Buy,2024-03-18,Stock,Reyes-Black Mutual Fund,59.24,294.65,17455.07
1201583,9900,Buy,2023-02-21,Mutual Fund,"Sheppard, Gonzalez and Paul Stock",40.97,804.31,32952.58
7420949,7654,Buy,2023-04-03,Real Estate,"Lucero, Miller and Herrera Bond",21.47,535.24,11491.6
4877475,3109,Dividend,2023-10-20,Real Estate,Gibson Ltd Mutual Fund,76.45,201.45,15400.85
3461617,9834,Buy,2023-05-10,Stock,Pearson Ltd Stock,48.06,307.79,14792.39
6343553,8371,Dividend,2023-06-15,Real Estate,Mills PLC Mutual Fund,90.88,502.69,45684.47
2294699,4355,Buy,2023-01-04,Bond,Johnson-Williams Bond,77.2,114.89,8869.51
9116769,4993,Buy,2024-05-05,Bond,"Castillo, Jones and Johnson Stock",95.93,370.96,35586.19
5450241,7747,Buy,2024-03-21,Stock,Salazar and Sons Real Estate,83.26,309.09,25734.83
8745024,8002,Buy,2022-11-18,Bond,Mcgee PLC Stock,14.97,455.09,6812.7
1737389,1405,Buy,2022-10-09,Mutual Fund,Gallagher-Harmon Stock,13.39,331.6,4440.12
4238614,1845,Buy,2022-11-25,Bond,"Wilson, Johnson and Simon Mutual Fund",70.0,331.32,23192.4
6510686,3300,Dividend,2024-01-03,Stock,"Brewer, Wallace and Cook Real Estate",46.2,61.45,2838.99
1289892,1845,Dividend,2023-02-26,Bond,Jones Group Bond,30.58,101.16,3093.47
9556679,6661,Sell,2024-05-25,Real Estate,Lee Ltd Stock,21.85,274.04,5987.77
8666729,2363,Buy,2024-09-25,Real Estate,Howell Group Real Estate,56.36,60.79,3426.12
2092479,8032,Buy,2024-06-24,Bond,"Garcia, Best and Bowen Bond",49.28,213.69,10530.64
6285469,2079,Dividend,2024-02-14,Stock,Lewis-Pittman Real Estate,86.65,419.53,36352.27
4337046,8280,Dividend,2023-12-14,Mutual Fund,Gibson Ltd Mutual Fund,25.47,683.22,17401.61
9296930,5158,Buy,2024-01-07,Real Estate,"Russell, Thornton and Thompson Bond",63.71,524.56,33419.72
9225827,2461,Sell,2023-05-12,Bond,Hall-Harris Bond,72.64,293.21,21298.77
1061310,7071,Buy,2023-09-08,Bond,Davis-Hall Bond,90.85,759.87,69034.19
1762577,3900,Buy,2024-02-03,Mutual Fund,"Williams, Jennings and Davis Bond",69.61,506.39,35249.81
4796124,1858,Dividend,2023-06-16,Real Estate,Odonnell-Hawkins Mutual Fund,71.63,702.62,50328.67
8555068,9656,Buy,2023-02-02,Real Estate,Holden Group Bond,99.56,768.17,76479.01
1791268,4993,Sell,2023-11-14,Mutual Fund,Reid Ltd Mutual Fund,78.07,693.24,54121.25
8870010,9015,Buy,2023-03-19,Bond,Curtis LLC Bond,2.52,860.57,2168.64
6547981,1475,Sell,2023-09-08,Real Estate,Andrews-Cordova Real Estate,19.85,965.75,19170.14
6316139,4157,Dividend,2024-05-28,Bond,Johnson Inc Mutual Fund,99.4,844.66,83959.2
6662187,6070,Buy,2024-06-21,Mutual Fund,Hall-Thomas Mutual Fund,79.8,918.46,73293.11
1722659,6369,Buy,2024-07-21,Bond,Odonnell-Hawkins Mutual Fund,39.86,378.37,15081.83
1044502,3900,Buy,2024-09-02,Stock,Wang Ltd Bond,79.89,416.13,33244.63
4818029,1787,Dividend,2024-06-20,Stock,Gallagher LLC Real Estate,49.36,773.86,38197.73
8671002,2448,Sell,2022-11-13,Bond,Brown-Snyder Bond,38.38,367.1,14089.3
3386420,6297,Buy,2023-05-09,Bond,Miller-Chan Stock,67.66,239.73,16220.13
9838213,5646,Dividend,2022-10-02,Real Estate,Chapman-Murphy Mutual Fund,7.02,155.87,1094.21
5627157,5541,Sell,2024-07-03,Bond,"Patel, Neal and Moody Stock",85.97,493.1,42391.81
2587288,5933,Sell,2023-03-11,Stock,Tran Ltd Stock,54.44,889.57,48428.19
3473915,1069,Dividend,2023-05-08,Stock,"Solis, Davis and Miller Real Estate",39.18,496.92,19469.33
6463888,1770,Buy,2024-08-31,Mutual Fund,"Vincent, Colon and Thomas Real Estate",96.49,467.28,45087.85
2057930,1558,Sell,2024-03-30,Mutual Fund,Ford Inc Stock,8.1,434.97,3523.26
7347147,5390,Dividend,2024-01-22,Real Estate,Johns-Hughes Real Estate,2.41,958.11,2309.05
9254092,4115,Dividend,2023-02-27,Stock,Faulkner-Pierce Stock,48.36,413.14,19979.45
3581414,7234,Dividend,2024-04-24,Mutual Fund,Ortega Group Bond,45.39,972.88,44159.02
5950213,6263,Dividend,2023-09-14,Stock,Dawson LLC Mutual Fund,65.82,358.73,23611.61
7032648,3302,Dividend,2023-05-14,Mutual Fund,"Hall, Estrada and Vaughn Mutual Fund",85.83,532.87,45736.23
2410371,5007,Sell,2023-08-18,Stock,Sheppard Inc Real Estate,33.62,732.79,24636.4
3916625,4115,Dividend,2023-12-08,Bond,"Lane, Hughes and Mccarthy Mutual Fund",49.32,574.08,28313.63
9167885,3938,Dividend,2024-01-16,Bond,"Lowe, Hernandez and Mitchell Real Estate",77.54,480.98,37295.19
4003535,9834,Sell,2023-06-30,Stock,Simmons-Anderson Real Estate,43.1,180.97,7799.81
1189695,1845,Sell,2023-08-25,Bond,"Perez, Walton and Schmidt Bond",5.56,474.66,2639.11
4680584,2079,Dividend,2024-07-25,Mutual Fund,"Jones, Mathews and Carroll Stock",46.35,454.69,21074.88
5250895,3504,Sell,2024-01-24,Stock,Johnson-Zuniga Mutual Fund,13.68,664.48,9090.09
9941433,4993,Buy,2022-10-04,Bond,Martin Ltd Mutual Fund,22.15,452.21,10016.45
1530855,9698,Dividend,2024-03-16,Stock,Hill Group Stock,70.99,553.97,39326.33
3646069,9757,Buy,2024-02-19,Mutual Fund,Jefferson LLC Real Estate,29.41,877.08,25794.92
2564389,8853,Dividend,2023-05-02,Real Estate,Bailey Inc Mutual Fund,75.82,806.58,61154.9
4160519,4705,Buy,2024-04-01,Mutual Fund,Cervantes LLC Real Estate,9.75,985.85,9612.04
3137847,5646,Dividend,2022-11-18,Bond,Robbins Ltd Bond,19.47,875.39,17043.84
4104329,3938,Sell,2023-08-10,Real Estate,"Nelson, Burgess and Shelton Mutual Fund",74.36,655.52,48744.47
3013519,9656,Sell,2024-08-20,Real Estate,Alexander and Sons Stock,13.92,844.77,11759.2
6294188,3877,Sell,2023-06-29,Mutual Fund,Cox-Miller Real Estate,24.92,443.03,11040.31
9316065,8853,Dividend,2024-01-25,Bond,"Serrano, Fitzgerald and Kennedy Mutual Fund",18.84,78.19,1473.1
7255003,4957,Sell,2024-03-04,Real Estate,Jones Group Mutual Fund,51.62,109.27,5640.52
2311423,5792,Buy,2024-04-11,Mutual Fund,King-Hampton Mutual Fund,94.27,970.76,91513.55
8169731,8002,Buy,2023-04-17,Mutual Fund,Alexander-Hall Stock,14.75,128.05,1888.74
4938786,2697,Sell,2023-06-23,Mutual Fund,Walker-Chandler Real Estate,87.86,884.98,77754.34
6874460,2448,Buy,2023-07-10,Real Estate,"Arnold, Davis and Lopez Bond",76.45,735.16,56202.98
2974210,6937,Sell,2024-01-01,Real Estate,"Wilson, Gray and Key Stock",21.26,374.66,7965.27
2581367,5158,Buy,2024-09-02,Real Estate,"Anderson, Chavez and Nielsen Stock",3.19,428.49,1366.88
7789790,8503,Sell,2022-12-31,Real Estate,Jones-Rodriguez Bond,39.36,343.73,13529.21
2251413,1483,Buy,2023-02-19,Mutual Fund,"Stephenson, Dawson and Meyers Real Estate",26.0,215.52,5603.52
7088487,3109,Buy,2024-08-23,Bond,Baker PLC Bond,4.76,539.13,2566.26
2691407,3558,Dividend,2023-06-28,Mutual Fund,Randall-Clark Stock,92.9,330.6,30712.74
5443830,1269,Dividend,2023-06-01,Mutual Fund,Davis Ltd Stock,31.1,217.34,6759.27
8748592,9031,Sell,2023-02-10,Mutual Fund,Sanchez-Moody Stock,52.16,54.15,2824.46
4746375,5559,Buy,2024-05-23,Bond,Levy-Harris Real Estate,6.11,612.87,3744.64
8871683,6297,Dividend,2022-11-02,Mutual Fund,"Brady, Mason and Williams Real Estate",27.82,287.0,7984.34
6654570,4430,Buy,2023-11-22,Stock,"Davidson, Murphy and Johnson Real Estate",1.95,414.6,808.47
4660218,8371,Dividend,2023-12-26,Real Estate,Baxter-Hatfield Mutual Fund,89.64,607.91,54493.05
8548017,5559,Buy,2022-10-08,Stock,Richardson-Carroll Mutual Fund,91.56,703.4,64403.3
4603978,4007,Buy,2023-09-08,Real Estate,Davidson-Smith Stock,84.04,446.06,37486.88
1498394,6263,Sell,2024-04-07,Mutual Fund,Buchanan and Sons Real Estate,16.08,869.72,13985.1
7735354,1845,Sell,2023-01-28,Stock,Nelson Inc Bond,97.62,277.22,27062.22
6205893,7983,Sell,2022-10-13,Bond,Black-Howard Mutual Fund,81.49,433.11,35294.13
1473909,3725,Sell,2024-07-14,Mutual Fund,Smith Inc Stock,42.01,526.18,22104.82
9267154,2142,Dividend,2023-03-26,Real Estate,Boyd LLC Real Estate,55.57,816.02,45346.23
7995812,8977,Dividend,2024-03-07,Real Estate,"Barnes, Gray and Allen Real Estate",4.34,639.33,2774.69
6494381,6263,Buy,2023-12-25,Stock,Ware-Campbell Real Estate,81.85,327.67,26819.79
6786270,7049,Buy,2024-08-24,Mutual Fund,Taylor Group Mutual Fund,6.2,823.09,5103.16
1966623,2150,Dividend,2022-12-06,Real Estate,Anderson PLC Real Estate,79.03,307.67,24315.16
4772247,7654,Dividend,2024-02-15,Stock,Craig-Jordan Stock,7.15,567.21,4055.55
9641340,1069,Sell,2023-11-09,Stock,Curtis Ltd Bond,55.57,129.69,7206.87
7318169,1269,Dividend,2023-01-30,Real Estate,Henson and Sons Bond,25.19,343.26,8646.72
1589796,8156,Dividend,2024-05-22,Real Estate,Mitchell-Green Real Estate,20.76,251.56,5222.39
8896062,4321,Sell,2022-10-26,Stock,Jones and Sons Real Estate,34.4,664.01,22841.94
2990351,9730,Dividend,2023-08-14,Real Estate,Petersen Inc Stock,91.84,338.71,31107.13
2814102,3877,Dividend,2022-10-13,Mutual Fund,Khan Inc Bond,55.27,123.32,6815.9
9023624,2304,Sell,2023-06-30,Stock,Gibson Ltd Mutual Fund,98.58,715.93,70576.38
9248061,9920,Buy,2024-05-14,Stock,Peck PLC Bond,57.66,409.93,23636.56
4791016,1858,Dividend,2024-07-06,Real Estate,"Richardson, Stewart and Jones Mutual Fund",26.99,239.07,6452.5
3842166,3302,Sell,2024-06-17,Bond,Cordova LLC Bond,68.85,82.95,5711.11
1675841,5158,Buy,2024-03-09,Bond,Boyd LLC Real Estate,31.63,317.91,10055.49
4679487,1138,Dividend,2022-12-31,Mutual Fund,Cole Group Bond,17.0,522.05,8874.85
5914935,2235,Sell,2024-08-14,Bond,"Meza, Wheeler and Johnson Real Estate",10.63,354.79,3771.42
6751222,8994,Buy,2023-02-08,Stock,Garcia-Duncan Stock,40.34,188.77,7614.98
4879848,3862,Buy,2023-11-06,Stock,Lewis Inc Bond,49.19,537.16,26422.9
6049714,1410,Dividend,2023-04-11,Bond,"Howard, Meyer and Gilmore Mutual Fund",59.71,196.9,11756.9
3570524,7046,Sell,2023-08-14,Bond,Wilson-Gardner Stock,52.92,963.4,50983.13
6651923,4771,Sell,2023-07-30,Mutual Fund,"Glover, Lawson and Olson Bond",42.37,691.08,29281.06
9257287,5541,Dividend,2023-02-10,Mutual Fund,Klein-Nolan Real Estate,68.74,625.16,42973.5
6368118,8032,Sell,2023-10-03,Stock,"Williams, Arnold and Chapman Stock",48.46,446.56,21640.3
3348390,2304,Dividend,2022-10-16,Real Estate,Wells-Maldonado Stock,30.46,805.31,24529.74
1827891,1280,Sell,2023-05-04,Stock,Wright Ltd Bond,11.95,251.27,3002.68
4805960,9983,Buy,2023-11-01,Mutual Fund,Gross Group Stock,8.71,238.74,2079.43
2875479,1280,Dividend,2022-10-07,Bond,Tucker-Lopez Bond,51.62,802.91,41446.21
5711805,2382,Sell,2023-12-09,Bond,Gallagher-Harmon Stock,31.05,153.53,4767.11
2938542,8616,Sell,2022-09-28,Mutual Fund,Baker-White Real Estate,51.35,722.87,37119.37
6540208,7756,Buy,2023-10-30,Real Estate,Boyd LLC Real Estate,57.15,354.3,20248.24
5213594,7654,Sell,2023-12-09,Bond,"Brewer, Wallace and Cook Real Estate",95.27,120.36,11466.7
1324988,7049,Buy,2023-11-02,Mutual Fund,Black-Howard Mutual Fund,77.4,844.37,65354.24
8262829,4877,Sell,2024-05-27,Real Estate,Hamilton-Taylor Bond,54.97,567.25,31181.73
1281786,3112,Dividend,2024-08-24,Mutual Fund,"Hurst, Taylor and Elliott Real Estate",37.58,924.64,34747.97
5182953,7265,Buy,2023-11-05,Bond,Hood-Allen Mutual Fund,25.01,883.05,22085.08
9520978,8069,Buy,2024-02-20,Mutual Fund,Reeves-Scott Bond,4.91,477.91,2346.54
8526464,1069,Dividend,2024-01-07,Bond,"Haas, Patel and Schmitt Bond",62.7,898.42,56330.93
6020548,4993,Buy,2024-05-13,Bond,Jefferson Ltd Stock,46.27,803.49,37177.48
1291126,5541,Buy,2024-01-07,Stock,Mitchell-Green Real Estate,58.85,727.68,42823.97
4744163,3877,Sell,2024-05-13,Stock,Roberts and Sons Stock,59.51,378.03,22496.57
6957383,6655,Sell,2023-09-19,Stock,King-Decker Stock,74.77,271.22,20279.12
6467056,1558,Dividend,2024-03-19,Stock,"Horne, Prince and Torres Stock",17.27,803.28,13872.65
8102804,9698,Buy,2024-01-10,Real Estate,Mclean-Newton Bond,24.98,920.06,22983.1
6091989,8582,Sell,2024-02-29,Stock,"Clark, Le and Smith Real Estate",6.02,216.35,1302.43
4108892,5110,Sell,2023-06-29,Real Estate,"Bryant, Valdez and Johnson Mutual Fund",41.8,865.61,36182.5
2709275,9866,Buy,2024-03-10,Mutual Fund,"Nelson, Bates and Lowe Stock",97.1,871.07,84580.9
1842122,7655,Dividend,2023-07-12,Real Estate,Walker-Evans Bond,67.76,121.86,8257.23
5966976,2159,Sell,2023-09-13,Bond,Lawson PLC Mutual Fund,96.11,574.58,55222.88
9753038,2363,Sell,2023-08-26,Mutual Fund,"Evans, Zuniga and Stafford Stock",85.47,634.6,54239.26
7262997,7581,Buy,2024-09-23,Stock,Jefferson LLC Real Estate,89.37,900.87,80510.75
7657209,4862,Sell,2024-08-29,Mutual Fund,Clark-Barnett Mutual Fund,33.81,871.57,29467.78
1091207,4321,Sell,2024-01-14,Stock,"Roberts, Barnett and Wallace Mutual Fund",72.5,978.03,70907.18
5458433,9236,Sell,2022-10-27,Mutual Fund,Lee LLC Stock,86.02,66.84,5749.58
7454887,8996,Buy,2022-12-05,Stock,Daniels Ltd Stock,51.17,127.66,6532.36
1554437,1069,Buy,2023-12-15,Real Estate,"Barker, Simpson and Mccall Mutual Fund",63.39,838.03,53122.72
8761790,7049,Dividend,2022-12-15,Mutual Fund,Duran Ltd Bond,26.34,975.84,25703.63
9409035,3258,Dividend,2023-12-21,Stock,"Hawkins, Murphy and Williams Stock",57.35,151.77,8704.01
3492955,5431,Sell,2022-10-15,Real Estate,Mccall Ltd Real Estate,85.66,205.27,17583.43
4239320,4351,Buy,2023-05-29,Real Estate,Walker-Alexander Mutual Fund,57.81,105.0,6070.05
1732390,8503,Buy,2024-04-15,Bond,Carter Ltd Mutual Fund,30.27,363.57,11005.26
9707662,3109,Sell,2022-12-01,Bond,Jackson LLC Stock,20.75,503.57,10449.08
3459563,3109,Sell,2023-08-22,Bond,Koch Group Mutual Fund,37.84,340.17,12872.03
3939270,1029,Buy,2023-01-12,Bond,Jensen-Johnson Mutual Fund,78.52,751.6,59015.63
4054282,7234,Buy,2024-03-06,Bond,Beck and Sons Stock,93.7,471.17,44148.63
8717424,9656,Buy,2023-10-20,Bond,"Wright, Payne and Stone Stock",29.24,136.29,3985.12
9813747,5933,Dividend,2023-08-12,Mutual Fund,"Campos, Gonzales and Arnold Bond",38.21,879.78,33616.39
3926034,2142,Buy,2022-12-25,Stock,Sanchez-Tucker Real Estate,88.24,373.18,32929.4
8396184,1558,Buy,2024-02-07,Stock,Price-Mcdonald Stock,39.12,432.5,16919.4
1085519,8353,Dividend,2023-03-23,Bond,Oconnor-Ross Mutual Fund,17.02,92.12,1567.88
5583619,2363,Dividend,2024-07-10,Stock,Clark PLC Real Estate,20.95,280.47,5875.85
9555098,3778,Buy,2024-04-09,Stock,"Cook, Ross and Peterson Real Estate",9.32,442.36,4122.8
7639089,9698,Buy,2023-12-14,Stock,Wheeler-Wagner Real Estate,1.58,179.74,283.99
1137467,3112,Dividend,2024-06-23,Stock,"Adkins, Munoz and Sims Stock",100.0,126.02,12602.0
7705434,9153,Dividend,2024-03-16,Real Estate,"Whitaker, Boone and Medina Stock",33.25,338.24,11246.48
5645412,7756,Sell,2024-02-19,Bond,"Bell, Clayton and Smith Mutual Fund",24.75,581.97,14403.76
5699274,8994,Sell,2023-06-08,Real Estate,Peck and Sons Stock,72.86,446.51,32532.72
6204033,8503,Dividend,2022-10-20,Mutual Fund,"Garcia, Duncan and Ferrell Bond",49.12,192.71,9465.92
8874994,3938,Dividend,2023-05-25,Bond,Buchanan and Sons Real Estate,97.31,129.32,12584.13
9635914,7172,Sell,2022-12-17,Real Estate,"Torres, Wagner and Middleton Mutual Fund",76.12,969.28,73781.59
8800067,3109,Dividend,2023-08-16,Stock,Mcgee Ltd Mutual Fund,84.21,679.97,57260.27
7057220,9900,Sell,2024-02-01,Real Estate,"Walters, Martinez and Wells Bond",1.87,595.99,1114.5
8232851,3120,Buy,2024-03-09,Stock,Sanchez-Moody Stock,86.19,358.46,30895.67
7354719,8353,Buy,2023-08-30,Mutual Fund,Smith-Medina Mutual Fund,29.36,255.28,7495.02
9916999,5264,Buy,2023-10-18,Real Estate,"Townsend, York and Rodriguez Real Estate",38.92,885.75,34473.39
9867102,2183,Buy,2024-04-16,Mutual Fund,"Giles, Page and Hunt Mutual Fund",11.7,954.77,11170.81
8396318,1471,Buy,2023-10-13,Stock,Petersen Inc Stock,80.75,470.58,37999.33
4052051,2159,Buy,2022-11-15,Mutual Fund,"Howard, Meyer and Gilmore Mutual Fund",47.58,120.93,5753.85
8566667,6810,Buy,2023-05-22,Real Estate,Ferrell and Sons Stock,92.64,66.26,6138.33
9041750,4321,Sell,2023-12-25,Real Estate,Cabrera-Lopez Mutual Fund,35.8,662.59,23720.72
1439508,2363,Buy,2023-12-22,Bond,Fitzgerald PLC Bond,28.93,496.59,14366.35
8568148,3877,Buy,2023-04-16,Mutual Fund,Thomas Group Bond,32.15,312.11,10034.34
6249398,2598,Sell,2023-08-03,Mutual Fund,"Baker, Ramirez and Steele Real Estate",33.47,977.68,32722.95
8036736,8353,Buy,2022-11-21,Stock,Johnson-Brown Mutual Fund,63.78,246.06,15693.71
3660170,5227,Buy,2023-06-12,Bond,"Gordon, Anderson and Zuniga Bond",86.07,835.41,71903.74
9136301,6218,Sell,2023-10-26,Mutual Fund,Ford Inc Stock,7.08,825.46,5844.26
2458418,2439,Sell,2022-11-05,Stock,Parker PLC Stock,8.21,135.86,1115.41
6825542,2439,Sell,2023-04-08,Stock,Gross Group Stock,37.31,341.02,12723.46
8960838,8996,Buy,2023-11-15,Stock,"Wilson, White and Austin Mutual Fund",24.49,234.4,5740.46
9536302,1069,Sell,2024-04-23,Bond,Nichols Ltd Mutual Fund,80.15,609.33,48837.8
9347822,1475,Buy,2024-03-14,Stock,Jones and Sons Real Estate,64.84,753.75,48873.15
7062625,4115,Dividend,2023-09-10,Stock,Chen LLC Mutual Fund,58.35,695.94,40608.1
2749746,6258,Sell,2024-04-12,Mutual Fund,"Simmons, Thomas and Hamilton Bond",85.31,391.11,33365.59
3635937,6263,Buy,2022-12-06,Real Estate,Mckenzie-Williams Bond,80.84,824.52,66654.2
9148309,2235,Sell,2023-07-03,Stock,"Fitzpatrick, Jensen and Payne Bond",29.37,731.23,21476.23
8782736,7046,Dividend,2024-04-23,Bond,Calhoun PLC Bond,51.89,717.3,37220.7
4949818,3300,Dividend,2023-12-15,Mutual Fund,Carlson-Taylor Mutual Fund,99.84,505.63,50482.1
2370386,8353,Sell,2022-10-09,Real Estate,"Hughes, Fernandez and Hart Mutual Fund",97.69,196.87,19232.23
1044859,9566,Sell,2024-07-08,Real Estate,"Vincent, Colon and Thomas Real Estate",98.91,324.33,32079.48
9024930,4957,Buy,2024-04-20,Mutual Fund,"Beard, Wright and Williams Bond",16.1,275.66,4438.13
7060115,9733,Sell,2023-02-19,Stock,Higgins-Burton Stock,77.15,437.78,33774.73
2807686,3778,Dividend,2024-07-19,Bond,"Flores, Smith and Lewis Real Estate",27.2,998.31,27154.03
1056377,9900,Buy,2024-01-20,Real Estate,Howell and Sons Stock,73.37,313.4,22994.16
3277075,1787,Buy,2022-12-07,Mutual Fund,Martin Ltd Bond,20.84,580.7,12101.79
8321885,4948,Buy,2023-01-29,Real Estate,Moreno-Duffy Real Estate,29.56,798.98,23617.85
5417621,1558,Dividend,2022-11-21,Mutual Fund,"Sims, Oliver and Lee Real Estate",60.93,833.48,50783.94
6504642,6536,Buy,2024-06-21,Mutual Fund,Boyd LLC Real Estate,88.19,117.3,10344.69
4564140,7265,Sell,2023-08-13,Bond,"Wilkerson, Johnson and Martinez Mutual Fund",71.22,479.75,34167.79
7539121,2382,Sell,2024-06-09,Stock,"Carr, Johnson and Perry Bond",22.14,660.44,14622.14
8802015,6297,Buy,2023-12-12,Stock,Rogers PLC Real Estate,2.25,385.61,867.62
5650317,2150,Buy,2024-08-06,Real Estate,"Hernandez, Ramos and Green Bond",9.25,215.77,1995.87
